Taxon	Confidence	SubG_GLM_p	SubG_GLM_time_slope	SupG_GLM_p	SupG_GLM_time_slope	Sal_GLM_p	Sal_GLM_time_slope	T_GLM_p	T_GLM_time_slope	SubG_GLM_p_adj	SupG_GLM_p_adj	Sal_GLM_p_adj	T_GLM_p_adj
491183a5e4ada5d577619ef4001d2120	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.873276962935222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b414406e2e9746447ad274f648386345	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__TG5; s__	0.999999384634539	0.659878218816104	-0.00463029736435514	0.35714612156717	-0.00786923955053518	0.0799927221917494	-0.0158846822878621	NA	NA	0.722376724815086	0.591113274675459	0.493852216633925	NA
3b22ddb20ad12c0548f1dee8ea0db23c	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema	0.77644690103013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c32e5eaa6fb0571981ca017f7aa036af	k__Bacteria	0.999995265926252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
bc4279d1cb1f6fc5877b538c8a6def6c	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__	0.999984953762797	NA	NA	NA	NA	NA	NA	0.182648232129569	-0.00415507961635082	NA	NA	NA	0.441124453089317
680b38fcb16f9bc8689efcd086bf33ab	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.709302184122786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34a488aca4441785ec390ee8f20d44d7	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga	0.999994332677331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
efa055a974eced31c5dff70337bc8f8b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Schwartzia; s__	0.721413994971922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
246924ac818d18f4e9134f7963dd9f52	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella; s__	0.959036110689494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0f38ff84c35e35e530af9883f78e8d6f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999185326328163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
eaa7314ce7e5d0e05ce9d393ade3ebfc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.999844760146465	NA	NA	NA	NA	0.182648237970648	0.00934755270364408	NA	NA	NA	NA	0.493852216633925	NA
a23a68e54b42f8fce544f865c35aca9e	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.959759150800021	NA	NA	NA	NA	NA	NA	0.658579078683436	-0.00145328035401433	NA	NA	NA	0.721429621851837
318f0f6d001f3f0736ae94a54ac4ef86	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.996756313810354	0.182648237920207	0.00380325428304616	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
b496948a89506a79145ccd862283b862	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999816502418621	NA	NA	0.658579078683407	0.00278289762062116	NA	NA	NA	NA	NA	0.725361203457171	NA	NA
f9f303edb10ef3e88b7d4aae22e778de	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.944598834156908	NA	NA	0.182648237753124	0.00484530305555462	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
3d96fd2634770abbf13ac57875185ba9	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999829523767113	0.658579078683443	-0.00161686725116103	0.524515650049944	-0.00402499740897575	NA	NA	NA	NA	0.72143743013185	0.725361203457171	NA	NA
512d4fdd549a782a60d5eb7b190a1cce	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Pelagibacteraceae; g__; s__	0.999998821854189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2cf5b93ae8845c763f0f20d792473d42	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.762731988238324	0.182648235074964	-0.00788942300132173	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
c0d158ded60558e13b34e156854341b7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum	0.999952160491747	NA	NA	NA	NA	0.182648232188903	-0.0083197783116438	NA	NA	NA	NA	0.493852216633925	NA
6e95bec120f64970855864ae6b29afb2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	0.99982485944166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a5f46e0c323fdb0bae56295ffac84262	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__orale	0.999837115691242	0.49126882920989	0.00526168732782329	0.143261888124115	-0.0104396928374564	NA	NA	NA	NA	0.72143743013185	0.352134631916777	NA	NA
87a344046d49485c960866eb5420f69a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.996765656344168	NA	NA	0.18264823718791	0.00453390967813827	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
b6e5880684febe9bc4a0fa8eb1173cd0	k__Bacteria	0.999999952098372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
618991aaee08faba0562bee6b6453857	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.984945156151815	0.182648237782911	-0.00194204061861784	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
3ce067a4219258f87a02d0ac7fd15093	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.998700595273716	NA	NA	NA	NA	NA	NA	0.18264823536189	0.00853916393814793	NA	NA	NA	0.441124453089317
dd141267ee3ad02d96ff70277b53bfd2	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999999994653848	0.143306280246709	0.00311334249071415	0.219152018027692	0.00375736260972929	NA	NA	NA	NA	0.332528341082246	0.40609052540851	NA	NA
6638033820f96e3444b81774c8c918c2	k__Bacteria; p__Planctomycetes; c__; o__; f__; g__; s__	0.916435602833293	NA	NA	NA	NA	NA	NA	0.182648237893517	0.00961048708982904	NA	NA	NA	0.441124453089317
308d5a0902fe9f6fd9c3665ccba8524e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__	0.999938139374718	0.692362894321778	-0.00428897757067107	0.578700319782043	-0.00571901747545667	0.182648231902504	-0.00112527236744128	NA	NA	0.747678780893541	0.725361203457171	0.493852216633925	NA
e512fb60a4de9f740130e2d6939be483	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.997975536223781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
245a7f81c5f87441e450510ff4722cc1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.909270140381034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0aa0de049fb202f9139c892a1adf652e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.798961944897963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
048ba591e07cc6497cf74b56110011cb	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.997244740492958	0.118965116811656	-0.00159068442040012	0.673661016751348	0.00351045987260358	0.295860111218639	-0.00494737291644632	NA	NA	0.332528341082246	0.737299709291961	0.676037353524944	NA
4fa91ca3d14a65fb84503bff176934fb	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999999996381661	0.91146154733558	-0.000573005937209493	0.364170194225417	0.00458670801476059	NA	NA	NA	NA	0.935191568800089	0.597858355297193	NA	NA
18fb9fabed08e11106dc11c196b26bd6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae	0.80144048004581	NA	NA	NA	NA	0.658579078683431	-0.00254774831721713	NA	NA	NA	NA	0.745258660954181	NA
300ca5cda29af169e4f163d75118a638	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.890052689493984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74615a1b055e8f4f2470668b77c4acb1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.999967319114562	0.182648238033116	-0.00531307172769233	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
62492cb56da165644cc527c96a0fe6f1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Thauera; s__	0.780332299200547	0.182648239807915	0.000299482907426412	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
ab4c028b0cc0b3561019376f165b4bd3	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.962889182461681	0.1826482379706	-0.000276392796090676	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
14122a8f15b60be0c3a7b7b40e065ab0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999895644926167	0.182648237860855	-0.00754616440319163	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
c516b4a51cbe85c158fdcf9e2c4c5ca0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.930692189906255	NA	NA	NA	NA	0.182648232246043	0.00746039759504428	NA	NA	NA	NA	0.493852216633925	NA
32e02751e03040b12cad7ebf329a9c67	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.930213773150058	NA	NA	NA	NA	0.190705383700718	0.00113326217473933	0.704841199232086	0.000212153513433106	NA	NA	0.510700566309307	0.765819827155473
4cfd0200a2b65d01301ea8fd5078e275	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.837851444427236	0.0436062007080426	0.0273178518170638	3.0467708485563e-05	0.0489462164161565	0.403445168129013	-0.00753106420592901	0.0170808933548719	-0.0255959147189515	0.332528341082246	0.00926599184317186	0.745258660954181	0.441124453089317
c290d493f5ecaf33ed8727e5a4720fdc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0.995190758609403	NA	NA	NA	NA	NA	NA	0.658579078683436	-0.000133000010090623	NA	NA	NA	0.721429621851837
db717bc1c22807470847ed537c8cd7f5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__	0.979841103736401	NA	NA	NA	NA	NA	NA	0.182648232041121	-0.00372653408802816	NA	NA	NA	0.441124453089317
fb50767203b13d7a33a6e876b25bb05b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.859507808246664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b072e831649f47fd80bd6e3849c832d0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.996001783836312	NA	NA	NA	NA	0.658579078683435	-0.002192473426446	NA	NA	NA	NA	0.745258660954181	NA
0bb478f6001518c180e9b3a73f008509	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__	0.994211922200189	NA	NA	0.182648237851846	0.00497166789710403	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
8b23a19f3d6ea80b820594585f5fc07d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.996623274685216	0.182648235721388	0.00272033393710413	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
4c7863cefd9c579c5c0f05caa19599fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.942617480533353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
069ecedea50e48f64c852a6d349c0af0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.998925918015384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a23f492da3f6ce83463f99d623bbeaaf	k__Bacteria	0.999998969230378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0b56fc778213dd179794ff96e6c03c15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.797412253440944	0.658579078683418	0.00274636787811055	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
43d0ceed27266b4827c85f2b0c64dfca	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Planctomycete; s__LF1	0.953892297931894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4b445b9a418667a969de56606303d1f2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.997056925772699	NA	NA	NA	NA	NA	NA	0.182648238091556	-0.00500499482171931	NA	NA	NA	0.441124453089317
402afa17f6f588b3c388f36061460f55	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__orale	0.999876574724876	0.032293062452827	0.0249631369512202	0.145591372362075	0.013951207710986	0.102529384285687	-0.00392156824894082	NA	NA	0.332528341082246	0.352134631916777	0.493852216633925	NA
04edec869e524a18767fcd734a6f0945	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	0.997836163849606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d77734429f00dbf6055c8bf256a77610	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.976155355188747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7364585e703cbeb74b26116769b6cf22	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter; s__	0.721274244724961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4e014247bb19a83b6e9c99d0043dcc7a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.989717501257647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6cedd6a5e7b1035fc5cb9b4ca7827ad6	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	0.997739457017031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
efcf48f6d6df6404648d0e9f1a731914	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Desulforhabdus; s__amnigena	0.739316430856236	0.182648237780642	0.00189838515867048	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
49b46403a0667555c17e47bfa2762c37	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999999936829797	0.108186997486783	-0.0074192312529719	0.151414546570232	-0.0116085741378464	NA	NA	NA	NA	0.332528341082246	0.352134631916777	NA	NA
0542820cfd5876c67f4a335f9ba5844b	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999237148177069	NA	NA	NA	NA	0.65857907868341	-0.0014802458833383	NA	NA	NA	NA	0.745258660954181	NA
8425c0aecfe86b3117b6683b6c4363e6	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	0.929538792189956	NA	NA	NA	NA	0.182648239311018	0.00554285715253144	NA	NA	NA	NA	0.493852216633925	NA
77e51bd5730c08004d75bb66426991fb	k__Bacteria	0.999995241714303	0.182648235721388	0.00272033393710413	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
e54ae93a3cb25c52e985532033ab40d0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.978918276981339	0.182648241589825	-0.00628200034843784	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
7c7cfa56f61b306cd4dd31a8e6ec3ebf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	0.999864531421062	NA	NA	NA	NA	NA	NA	0.658579078683437	0.000453283447867748	NA	NA	NA	0.721429621851837
99c8e93726d265ca56733f8e1559effa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999121530428978	0.182648244505441	-0.00952658491907719	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
b9d3b2b90bcac6378175c0505a62f499	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.997272177665949	0.629859917540363	-0.00450400769939741	0.865408053403357	-0.00185244113720745	0.920521442899051	-0.000358521723258925	0.05408596797882	0.0140492417759696	0.72143743013185	0.898430396492491	0.947065991937308	0.441124453089317
7817273a63488e78d4a4903447a949a9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.965900461211699	NA	NA	0.182648237983733	0.00229805934354956	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
ae447d7d27bf68913debc0f8599a23bf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.996531114412058	NA	NA	0.182648238072088	-0.00161398233117448	NA	NA	NA	NA	NA	0.352134631916777	NA	NA
84d740f8ef3ea03884c25bdbd0b2121f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__pallens	0.999983116566645	NA	NA	NA	NA	0.182648234753095	0.00790523455229307	NA	NA	NA	NA	0.493852216633925	NA
cf11e6a7021539c420bf1621cc4be972	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.999196809457587	0.0149475723970834	0.0201730508240539	0.0242230174999387	-0.0189643242413944	0.0698401343065	0.0087835634088553	0.428447054899343	-0.00305055734460637	0.332528341082246	0.352134631916777	0.493852216633925	0.721429621851837
887ec880d75aaca7a2dab988f82bb9a7	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Rubritalea; s__	0.999992378597593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
32ca9f0ce60f837bda153929d73e24c1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.941674718049097	NA	NA	NA	NA	NA	NA	0.658579078683441	-0.000191897159056729	NA	NA	NA	0.721429621851837
dcdf22038ffd9b881cb95a840ac3532f	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__Portibacter; s__lacus	0.999299375035718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ca089bde0adf511400cf41fefdf188e8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.961259438873492	0.182648237848846	-0.00509060174697097	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
44fe0c9ccd32e06d4897499d33856a73	k__Bacteria; p__Elusimicrobia; c__Endomicrobia; o__; f__; g__; s__	0.825984471342446	0.182648237780642	0.00189838515867048	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
88ebc7161e0f05152f0bd2e7b14a6f57	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.999976638610695	NA	NA	NA	NA	0.658579078683461	0.0022195092365444	NA	NA	NA	NA	0.745258660954181	NA
d7f7c267a967d89d5dd0419980c2d40c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.868324866080914	NA	NA	NA	NA	0.658579078683453	-0.00294218154223738	NA	NA	NA	NA	0.745258660954181	NA
9bf3873a092c217fa0b56031f026a47b	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RFN20; s__	0.82800996702052	NA	NA	NA	NA	0.65857907868341	-0.0014802458833383	NA	NA	NA	NA	0.745258660954181	NA
bb8ccca0091b5ac53f82dfc834e442bd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.999587229463066	0.0782729295303291	0.0144807037003131	0.966420914197636	-0.000273963351198954	0.274628875633185	0.00313334676002201	0.153946199244677	-0.00571663764011433	0.332528341082246	0.974027375411287	0.639193033885915	0.441124453089317
473d75e21539ace7060bd62a5d5d750b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.979203284914523	NA	NA	NA	NA	0.182648232377761	0.0097639853811778	NA	NA	NA	NA	0.493852216633925	NA
fb8646eca6ab8302afe7682eeee41773	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.941384170949233	NA	NA	NA	NA	NA	NA	0.182648238085674	0.0068611190407994	NA	NA	NA	0.441124453089317
412e96b21fa2ee1133405606ae91b46b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.719853838035732	0.658579078683396	0.00232550710036398	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
8ea01d751186cdcf9bd888425ca1f856	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.829822574994247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
473dbdd33964368f9f4b11b1c3e2633b	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.917655827067275	NA	NA	0.658579078683442	-0.00266369090294552	NA	NA	NA	NA	NA	0.725361203457171	NA	NA
a8cde442c26e81d05e18224c7dcfc195	k__Bacteria	0.999996912025939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3ec842780276681823244009e0634e0d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.923939719024684	0.18264823805562	-0.0014692005451628	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
2ee15902087b9ae808a39dbfe5a01cb0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.999981370931902	NA	NA	NA	NA	NA	NA	0.18264824295036	0.00755718460006493	NA	NA	NA	0.441124453089317
89e4e0878ad8e5d47cb7e483de0d23aa	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999951908785587	0.182648238306275	-0.00508093287195529	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
2a0bc8a989c2164cd12dd94aae12c156	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	0.938978585382608	NA	NA	NA	NA	NA	NA	0.658579078683449	0.00318012378366176	NA	NA	NA	0.721429621851837
c92ed48126f57b212f67f7008ecdcf17	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.919455568899281	NA	NA	NA	NA	0.658579078683451	-0.00236848412002119	NA	NA	NA	NA	0.745258660954181	NA
65c09ecb378bf69cf41d80fd9a5c1d17	k__Bacteria	0.999994918816607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3f8d47c3874fe250c47d402dbc7a46dd	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.999881290360131	NA	NA	NA	NA	0.162135921951783	0.00875011810016651	NA	NA	NA	NA	0.493852216633925	NA
952a208b2c3a1960d64b3c5ed39da9e8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.99999887341509	0.658579078683402	-0.00172302647965517	NA	NA	NA	NA	NA	NA	0.72143743013185	NA	NA	NA
a8c68bd6fac4ae7050dd665bf3e8ba4a	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__socranskii	0.958203237808248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23c9bc187fb7a0b6a646918f0ee9a406	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Schwartzia; s__	0.740939766805832	0.182648237951245	0.00765146908901759	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
a5032c6476b26ec67e232d9039786c1a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.906089255388939	0.182648231726354	0.00598661004573869	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
aa11a45bde4dbbcbf67d9d22efa717f8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.89430961119455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45a8b95043f07a5d512142e4ae592f22	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.984829691491362	0.1826482430669	-0.00411958362446611	NA	NA	NA	NA	NA	NA	0.332528341082246	NA	NA	NA
